scenarios;tot_cap;indiv_cap;tot_oil;tot_gas;W1_choke;W2_choke;W3_choke;W4_choke;W5_choke;W6_choke;W7_choke;W1_gas_mean;W2_gas_mean;W3_gas_mean;W4_gas_mean;W5_gas_mean;W6_gas_mean;W7_gas_mean;W1_oil_mean;W2_oil_mean;W3_oil_mean;W4_oil_mean;W5_oil_mean;W6_oil_mean;W7_oil_mean
10.0;250000.0;54166.0;101.74057620874885;216864.93234018644;56.133919264140886;0.0;36.39850118271954;31.140933529613346;42.558897971786664;48.15084075927738;34.246065891531266;36823.29818902452;0.0;37842.95696207938;25843.010304797946;37205.19410278717;46625.205008862846;32525.26777263456;21.073022528989412;0.0;15.969191342484148;14.538648441778358;17.345466596792363;19.07438328986632;13.73986400883825
10.0;250000.0;54166.0;101.4238133042027;232138.312827487;56.133919264140886;28.476897127951165;36.39850118271966;31.140933529613207;33.99308834214394;43.58216199377054;34.24606589153136;36999.64435926398;26430.072039982944;35204.600924875915;25344.84164626421;30838.279891968203;43405.578266423676;33915.29569870811;21.073022528989576;6.006803226418574;15.969191342484088;14.538648441778621;12.817814126720664;17.278469628972868;13.739864008838296
10.0;250000.0;54166.0;104.40021202449485;225256.43521550565;50.27141928271113;26.506084573008543;36.39850118271764;31.140933529613108;42.558897971786664;48.15084075927739;34.246065891531266;36216.923361214445;22773.32635414339;28338.583842808916;27565.715368556353;30163.862087954643;45248.66643396602;34949.3577668619;18.40087964848673;5.331778696249562;15.969191342483281;14.538648441778326;17.345466596792363;19.074383289866322;13.739864008838273
10.0;250000.0;54166.0;100.58165702729787;215729.430739753;56.133919264140886;0.0;36.39850118271962;31.140933529613502;38.7918501124113;48.15084075927738;34.246065891531266;40243.771167740066;0.0;30491.41918715275;27465.766673409486;41417.408242991514;44121.95625324703;31989.10921521217;21.073022528989412;0.0;15.969191479907199;14.538648441778353;16.186547277918248;19.074383289866315;13.73986400883834
20.0;250000.0;54166.0;99.06416730131922;212830.44186867925;56.133919264140914;0.0;36.39850118271957;31.140933529613932;33.99308834214218;47.538698805270236;38.88455160595152;37682.643367010176;0.0;34366.49936941668;26490.406104139845;28689.493461313024;44379.95114616778;41221.44842063177;21.073022528989423;0.0;15.969191342484091;14.538648453240793;12.817814107901325;18.833754838177512;15.83173603052607
20.0;250000.0;54166.0;101.06749037873425;215960.70637368865;56.13391926414089;0.0;36.3985011827196;39.7965073063234;33.99308834214218;48.150840759277386;34.246065891531266;37966.33190826692;0.0;30729.113664066157;40250.42024778066;27956.998533267866;44875.872078064334;34181.9699422427;21.073022528989412;8.418533981448102e-13;15.969191342484065;18.393215100654043;12.817814107901333;19.074383289866322;13.739864008838241
20.0;250000.0;54166.0;99.95038928911485;215354.4235647805;56.13391926414095;0.0;36.39850120234441;39.70224427626566;33.99308834214219;45.36421767860622;34.2460658915314;35979.45211933564;0.0;32099.884452672435;37336.80268438792;29000.921433219348;45266.03357060486;35671.329304560306;21.073022528989437;0.0;15.969191362688754;18.371514809142123;12.817814107901325;17.978982471554872;13.739864008838344
20.0;250000.0;54166.0;102.9229999871221;223910.72135211946;50.27141928271161;0.0;36.3985011827197;39.7965073063234;42.55889797178667;48.150840759277386;34.24606589153135;36003.55630236543;0.0;34783.36430511195;35990.96092311184;39249.593872621765;44150.78210764092;33732.46384126757;18.400879648486946;0.0;15.969191342484116;18.39321510065404;17.345466596792374;19.074383289866322;13.739864008838317
20.0;250000.0;54166.0;102.43254752795126;232365.84291907214;56.13391926414089;27.787379460802835;36.3985011827196;31.14093352961367;33.99308834214218;46.71850281369861;34.246065891531266;37258.50896305812;23866.479046430773;34757.599907211545;29621.78262632993;29638.419525514862;43022.70521176373;34200.34763876319;21.073022528989412;5.78266506226337;15.969191487263432;14.538648441778363;12.817814107901325;18.51134189091701;13.739864008838351
20.0;250000.0;54166.0;101.06749037873361;217174.3184643863;56.1339192641409;0.0;36.398501182719585;39.7965073063234;33.993088342142585;48.150840759277344;34.246065891531266;38844.52747182862;0.0;33357.26134859897;37077.35662832875;29626.829328400752;43932.551600895225;34335.792086334;21.073022528989416;0.0;15.969191342484105;18.393215100654043;12.817814107901361;19.074383289866308;13.739864008838381
20.0;250000.0;54166.0;100.24108763219971;209910.29405134008;56.13391926414088;0.0;36.3985011827196;31.14093352961225;37.684835437446566;48.15084075927739;34.246065891531266;37995.016890938496;0.0;32875.5155304742;26243.986940077844;34191.11822433342;45231.81429955499;33372.84216596114;21.073022528989412;0.0;15.96919134248416;14.538648441778333;15.845978020243226;19.07438328986632;13.739864008838246
20.0;250000.0;54166.0;99.11807085428555;211543.45184168068;56.133919264140886;0.0;40.40415563251171;31.1409335296135;33.99308834214219;46.57172218633583;34.246065891531266;38037.68823376975;0.0;38177.68983469096;24696.247452045387;30586.296168557146;46168.030254678146;33877.49989793933;21.073022528989412;0.0;18.495077836574197;14.538648441778365;12.817814520692936;18.453643517412285;13.739864008838355
20.0;250000.0;54166.0;99.65732158069164;208510.82384130743;56.133919264140886;0.0;40.10583855595098;31.140933529613108;33.99308834214219;48.1508407592774;34.24606589153135;36136.36567621259;0.0;38695.94260963584;25107.53278914809;29427.110575585837;44107.0238678193;35036.848322905775;21.073022528989416;0.0;18.413589202223246;14.538648441778312;12.81781410899596;19.074383289866308;13.739864008838405
20.0;250000.0;54166.0;96.50446310872721;212636.8399608421;50.27141928271162;0.0;35.50707652975582;39.7965073063234;33.99308834214219;44.944122502219834;34.246065891531295;35368.18579963183;0.0;34964.51925797698;38296.80848496448;27647.76731652369;41368.21139153379;34991.34771021137;18.400879648487;0.0;15.338844062300828;18.393215100654036;12.817814107901317;17.813846180545788;13.73986400883825
20.0;250000.0;54166.0;101.74057620874875;217910.22799467822;56.13391926414088;0.0;36.398501182719585;31.140933529613115;42.55889797178667;48.150840759277386;34.246065891531266;38200.490326689694;2.2773667953000616e-10;35506.360478912815;26453.889813463495;40676.64816182959;44728.521888186675;32344.31732559573;21.073022528989412;0.0;15.969191342484084;14.538648441778326;17.345466596792363;19.074383289866322;13.739864008838245
30.0;250000.0;54166.0;94.45875290664345;211764.80028151826;50.271419282711676;0.0;34.65065261510627;31.140933529613108;37.45549994132995;43.56237227814697;34.246065891531266;37034.611934931054;0.0;32725.09334347402;27482.344080343377;37069.89772619702;42615.69031692673;34837.16287964604;18.400879648486978;0.0;14.733246625110395;14.538648441777928;15.775423743558989;17.270690438870492;13.73986400883866
30.0;250000.0;54166.0;100.27106940848198;226894.3327917959;56.133919264140914;26.009054518344193;40.09563212685925;31.14093352960552;33.99308834214218;36.5994118396592;34.24606589153132;37159.67822214191;21246.09592980819;37994.8385805528;26194.78060171409;28110.30599954353;39337.9805806306;36850.65287740478;21.073022528989423;5.157316668103501;18.41080120236105;14.538648441777084;12.817814107901391;14.533602450511223;13.739864008838316
30.0;250000.0;54166.0;98.01566838567615;230474.0042603547;56.133919264140886;28.47896265972047;35.459833025452575;31.140933529613473;33.99308834214219;36.59941183965914;34.246065891531295;37264.30432419657;26641.617157362758;34192.558304496335;27970.908375193987;28595.27485936746;39556.81074871952;36252.53049101808;21.073022528989416;6.007279771747495;15.30543707232712;14.538648441778367;12.817814111484248;14.533602450511218;13.739864008838289
30.0;250000.0;54166.0;98.4717766260772;215809.83813637853;50.27141928271197;0.0;35.96512668889197;31.140933529612738;42.55889797178666;47.41257334404485;34.24606589153126;37469.618551996195;0.0;35548.477477024346;26395.793271764134;37501.8024792189;45190.284317101614;33703.86203927334;18.400879648487308;0.0;15.662742073242091;14.538648441778335;17.345466596792363;18.784175856938717;13.73986400883838
30.0;250000.0;54166.0;99.05259603346873;212555.96442114635;56.13391926414089;0.0;40.40415563251143;39.79650730632341;33.99308834214219;36.59941183966126;34.246065891531266;38449.159324090564;0.0;34317.817482403174;39285.03628425156;28882.970425187068;38749.28429391323;32871.69661130075;21.07302252898942;0.0;18.49507783657416;18.393215100654277;12.817814107901285;14.53360245051126;13.739864008838326
30.0;250000.0;54166.0;97.00063433325073;206744.52925988034;56.13391926414089;0.0;36.39850118271959;31.14093352961303;33.64313229785088;48.15084075927736;34.246065891531266;38424.27958960041;0.0;32250.2349249589;26431.869898462905;28265.60574326544;45289.15932438059;36083.3797792121;21.073022528989416;0.0;15.969191342484109;14.538648441778347;12.605524721294229;19.07438328986631;13.739864008838314
30.0;250000.0;54166.0;96.87907822643983;209580.57776766684;56.133919264140886;0.0;35.92638349066221;31.140933529613108;33.99308834214219;48.15084075927747;34.24606589153124;37460.254190902415;-6.921003622058682e-10;33109.31648330025;28391.807167468673;32088.242652007448;45819.36345248677;32711.59382150198;21.073022528989412;1.3517416352915035e-12;15.635345849064834;14.538648441778358;12.817814107901267;19.074383289866358;13.739864008838248
30.0;250000.0;54166.0;95.99209456671926;212046.0158473659;50.27141928271157;0.0;36.39850118272049;31.14093352961314;37.22735708641885;45.55917026328662;33.871372737514605;36481.7925987755;0.0;34944.29714789087;25395.566671479257;36630.68003965164;45216.00204596396;33377.67734360467;18.400879648486924;0.0;15.969194385991436;14.538648441778316;15.705236378840077;18.05561688338907;13.322518828233429
30.0;250000.0;54166.0;100.84953013301607;225304.83425552878;56.13391926414089;27.5315604757001;36.39850118271959;31.14093352961719;33.9930883421422;42.92042850353717;34.246065891531266;36213.467450765034;23970.338906661487;35718.56059736848;26048.360964738065;27199.85714858528;41149.67534139754;35004.57384601291;21.073022528989416;5.692642589986434;15.969191342484088;14.53864844177836;12.817814107901269;17.018347113038224;13.739864008838266
30.0;250000.0;54166.0;99.85251265136641;216785.02664798836;56.13391926414089;0.0;36.39850118271959;38.62202018277971;33.9930883421422;48.15084075927736;34.246065891531266;38875.975463226474;0.0;32643.476264697845;37410.508075747086;31003.124580722288;42850.12897338079;34001.81329021388;21.073022528989416;0.0;15.969191342487605;17.1782373732834;12.817814107901297;19.07438328986631;13.739864008838383
30.0;250000.0;54166.0;94.46467437724641;223257.43875213483;50.27141928271164;33.169024752325264;32.37048951686308;31.140933529613225;28.915565343033236;36.59941183965914;34.24606589153129;36414.70359326895;38798.9231856378;26081.66882377408;27305.75589092957;20968.07376936656;38697.75551858057;34990.55797057729;18.40087964848704;10.349119123897808;13.120889817865812;14.538648441778362;9.781670885867754;14.533602450511257;13.739864008838383
40.0;250000.0;54166.0;97.20690121647806;207386.90076237707;56.133919264140886;0.0;36.39850118271949;31.14093352961322;33.9832188932295;48.15084075927735;34.24606589153119;38735.04627532135;0.0;32927.7388255147;26425.467676020104;30180.905467433895;45349.00213273025;33768.74038535678;21.073022528989412;0.0;15.969191342484027;14.53864844177832;12.811791604521787;19.074383289866304;13.739864008838214
50.0;250000.0;54166.0;97.73761274594854;210297.27583731577;56.133919264140886;0.0;36.3985011827196;31.14093352961313;33.99308834214308;43.91908473096507;40.01228089722462;36796.731964953084;0.0;32844.78319124018;26947.878302707384;28297.83249112917;43406.732309078325;42003.317578207636;21.073022528989785;0.0;15.969191342484093;14.538648441778546;12.817814107902446;17.410911452408037;15.928024872385624
60.0;250000.0;54166.0;99.15939613578553;215884.61980309288;56.133919264140914;0.0;36.39850118271959;31.140933529612994;38.70895283786439;44.59758686406975;34.24606589153127;38884.712808682416;0.0;33706.352006037276;28227.685669419086;37677.11568276093;43314.31234129003;34074.44129490313;21.073022528989426;0.0;15.969191342484075;14.53864844177829;16.161044216491696;17.677625597203654;13.739864008838376
70.0;250000.0;54166.0;97.92560944361085;219627.63835651177;50.27141928271152;25.863421875828422;36.39850118271909;31.140933529613108;33.99308834214216;48.15084075927707;32.28455338488195;34775.60617676723;20738.43183745752;33844.65657218673;27269.052574340938;28927.54769146249;42922.99286263369;31149.35064166318;18.40087964848691;5.106245848149307;15.969191342483967;14.538648441778303;12.817814125010072;19.074383289866198;12.018446747836101
80.0;250000.0;54166.0;97.8182695324097;207289.37733240516;56.13391926414087;0.0;40.40415563251172;31.14093352961416;33.99308834214218;43.265119562490675;34.24606589153121;38875.16850211026;0.0;35898.699585299575;27486.82390218277;29204.505074638855;42753.02095352385;33071.159314649885;21.073022528989398;0.0;18.495077836574193;14.538648444096426;12.817814107901336;17.15384260601009;13.739864008838252
90.0;250000.0;54166.0;94.75839833232821;214808.53909395;56.13391926414087;25.86342187582843;32.1276904551045;31.140933529613108;33.99308834214222;36.59941183965916;34.24606589153128;37155.60803878446;20461.091857878226;27501.46759903648;25906.31174272344;29938.950041609143;38840.60033844319;35004.509475475075;21.073022528989398;5.10624588778561;12.949200906524041;14.53864844177831;12.81781410790131;14.533602450511212;13.739864008838323
40.0;250000.0;54166.0;99.55165525287842;209855.72464940808;56.133919264140886;0.0;36.3985011827196;31.14093352961322;39.947898142195655;44.62582920686333;34.24606589153132;36842.67637297449;0.0;31647.463440020063;26871.037742883862;37488.9910471946;43876.08012086461;33129.47592547044;21.073022528989412;0.0;15.969191342484079;14.538648441778314;16.54220147857542;17.68872745221293;13.73986400883826
50.0;250000.0;54166.0;96.6572318371081;204640.7672570386;56.13391926414092;0.0;36.39850119384041;31.14093352961312;33.167413945517644;47.99920074990128;34.24606589153143;37341.21542220422;3.128661774098873e-12;34841.616860110356;28891.288631740226;25762.59412277462;43679.236599741205;34124.81562046797;21.073022528989423;5.006800529727684e-12;15.9691914993049;14.538648441778324;12.321730628777084;19.014774729414963;13.739864008838417
60.0;250000.0;54166.0;98.59995895288294;208084.43172368561;56.1339192641409;0.0;36.398501182719585;31.140933529613108;36.84262334851829;45.453373643403154;34.24606589153131;37529.608664195875;0.0;33828.70752376762;26391.545612296322;32763.21483714387;43678.24262406993;33893.11246221201;21.073022528989416;0.0;15.969191342484066;14.538648441778337;15.265203612227861;18.01402901856488;13.739864008838376
70.0;250000.0;54166.0;97.24359674469717;213002.9904751847;50.27141928271155;0.0;36.37243336723693;31.140933529614813;37.1504289194066;47.95193620997815;34.24606589153169;35629.17952246274;5.7286774000242243e-11;33967.28615299657;26927.603504709787;36423.26807827925;45310.4048868121;34745.24832992417;18.400879648486935;4.2253258483171406e-13;15.95075817874422;14.538648441778532;15.617251076730822;18.996195390117865;13.739864008838383
80.0;250000.0;54166.0;100.17459120765544;212510.06521361705;56.133919264140985;0.0;36.39850118271963;31.140933529613022;37.468689921830354;48.15084075927735;34.24606589153137;37560.85335764458;0.0;32648.534307455917;25587.028189006956;36816.45099125062;44741.217016426715;35155.98135183226;21.07302252898944;0.0;15.969191342484077;14.538648441778344;15.77948159569895;19.07438328986631;13.73986400883833
90.0;250000.0;54166.0;93.73327744420827;196863.71543355344;56.13391926414087;0.0;36.39850118271957;31.140933529613108;37.08823111061804;32.358261418556964;34.246065891531195;37895.47258973484;0.0;33877.41769092481;26104.725415733963;34018.12828499856;31060.00725495857;33907.96419720269;21.073022528989398;0.0;15.969191342484052;14.538648441778339;15.546113375036658;12.866437747081585;13.739864008838236
40.0;250000.0;54166.0;96.5572486699927;212249.22042190057;56.13391926414088;0.0;35.48982435244907;31.140933529613122;42.558897971786664;36.59941183965916;34.246065891531266;38615.39391806331;0.0;34517.79378263459;27979.372073331342;39089.78327948497;39121.30348521957;32925.57388316681;21.073022528989405;0.0;15.326644643083068;14.53864844177834;17.345466596792363;14.533602450511243;13.739864008838286
50.0;250000.0;54166.0;96.0717570818739;204360.5960351222;56.133919264140886;0.0;35.29298465231598;31.140933529612674;33.99308834214219;47.236476050936034;34.24606589153126;37834.38707377608;9.731593308970331e-12;32720.956989245355;26237.01267551203;29377.155977010378;45453.02274584032;32738.060573738036;21.07302252898942;0.0;15.187454674308421;14.538648441778246;12.817814107901333;18.714953320058207;13.739864008838266
60.0;250000.0;54166.0;95.09267897866864;207437.7300290923;56.133919264140886;0.0;35.42782283014891;31.140933529613108;37.94084589784314;36.599411839659155;34.24606589153128;38094.77670724185;0.0;33476.794422660394;27049.080687975606;34740.84176223237;38850.25602986955;35225.98041911255;21.07302252898942;0.0;15.282801912439275;14.538648441778491;15.924738757951676;14.53360245051126;13.739864886998523
70.0;250000.0;54166.0;98.45043964494229;210872.62658440912;56.133919264140815;0.0;36.3985011827195;31.140933529613108;33.99308834214189;47.22161476439816;36.94277017258538;37954.08210077058;0.0;34999.68008216495;26032.834856368576;28175.67054920063;44642.37265989677;39067.98633600763;21.073022528989377;0.0;15.969191342484025;14.538648441778316;12.81781410790109;18.709111458793345;15.342651764996155
80.0;250000.0;54166.0;95.24288487535156;203328.3162917151;56.13391926414087;0.0;33.61251122369483;31.140933529613108;33.99308834214218;48.15084075927736;34.246065891531266;38199.24550028879;0.0;30014.058183045076;27548.761018185054;28566.766078211374;44078.51271881908;34920.97279316575;21.073022528989394;0.0;13.999152497977883;14.538648441778305;12.817814107901421;19.074383289866315;13.739864008838246
90.0;250000.0;54166.0;98.19707164174987;209489.64792860247;56.13391926414087;0.0;36.39850118271973;31.14093352961325;33.99308834214237;45.24043376406995;39.11119416558031;37996.945236051;0.0;33345.578151632;27301.44540308211;29157.990731463306;43038.62583850032;38649.06256787375;21.073022528989398;0.0;15.969191342484159;14.538648441778351;12.817814107901354;17.930323934913392;15.868071285683232
40.0;250000.0;54166.0;95.0313609315948;202548.67565030517;56.133919264140886;0.0;33.75485217792669;31.140933529613108;33.99308834214219;47.3566853929468;34.246065891531266;38490.481386884356;-1.667360294277387e-09;28580.62785370284;29134.46243524012;27559.360743836565;43181.56303227986;35602.18019836307;21.073022528989423;0.0;14.099805125275587;14.53864844177833;12.817814107901276;18.76220671881193;13.739864008838255
50.0;250000.0;54166.0;98.40821231416474;208233.3473990317;56.133919264140886;0.0;36.39850118271997;31.140933529617655;33.99308834214236;48.15084075929139;35.32490110098369;37337.58152380877;0.0;35066.049049232344;27892.729163615866;27219.920874969215;44471.188506975945;36245.87828042957;21.073022528989412;0.0;15.969191342484285;14.538648441778857;12.817814107901432;19.07438328987214;14.935152603138615
60.0;250000.0;54166.0;97.33580723187907;207919.69094414596;56.133919264156376;0.0;40.02388747975482;31.14093352961453;36.66274122679063;36.59941183965901;34.24606589153121;37735.37208919098;0.0;36794.3331853404;26157.35150866404;33992.14523857976;38484.02175597797;34756.46716639282;21.073022528996464;0.0;18.391203352375584;14.53864844177849;15.059466449378984;14.533602450511165;13.739864008838376
70.0;250000.0;54166.0;99.13333913231978;208764.22341562842;56.13391926414087;0.0;36.398501182719784;31.14093352961993;37.476373272662606;45.495955062984855;34.24606589153123;37826.06648451028;0.0;32408.2734362225;26860.185880828976;34009.484707989344;43645.30177375627;34014.91113232104;21.073022528989398;0.0;15.969191342484145;14.538648441778841;15.781845352160712;18.0307674580683;13.739864008838376
80.0;250000.0;54166.0;96.70394356810968;220625.72914652713;56.13391926414093;26.206183252352297;34.709056918751486;31.14093352960458;33.99308834214216;36.599411839659155;34.24606589153126;37345.97322555836;21082.791155510364;31917.31313305734;27454.987981095986;29438.54255335725;38149.13261378208;35236.988484165755;21.073022528989423;5.2264462664436335;14.774545678071693;14.538648441776916;12.81781419347856;14.533602450511207;13.739864008838259
90.0;250000.0;54166.0;97.63300600711062;212473.90475088448;56.13391926414096;0.0;36.398501182719784;37.96455772816283;33.9930883421422;44.28230920908743;34.24606589153129;38672.63339878908;0.0;34426.231408652195;34983.65523295868;27635.53537362255;42101.77523422169;34654.07410264029;21.073022528989437;0.0;15.969191342484189;16.479421724212582;12.817814107901276;17.553692294684765;13.739864008838383
40.0;250000.0;54166.0;95.57004094210787;221032.06511834898;50.27141928271163;25.86342187582843;32.18135666005169;31.140933529613108;33.99308834214218;45.36537994081204;34.246065891531266;36124.76734154868;20958.797084002752;26378.307528959926;26906.920440866455;31162.043659813186;44134.19335249196;35367.03571066602;18.40087964848704;5.106245848149305;12.987149538765411;14.538648441778284;12.817814107901325;17.979439348188166;13.73986400883832
50.0;250000.0;54166.0;98.30379065739248;211860.76208384585;56.13391926414094;0.0;36.3985011827196;31.140933529613143;36.232181218016706;46.47607083449615;34.24606589153126;37979.038526424185;0.0;33887.65041007732;25958.180944156997;33283.00756629529;45488.73546084196;35264.14917605011;21.073022528989434;0.0;15.969191342483997;14.538648441778301;14.567020653262341;18.416043682040023;13.739864008838383
